shap_infra_age_years,shap_informal_settlement_pct,shap_population_density,shap_nrw_pct,shap_nrw_pct_roll4,shap_rainfall_mm,shap_rainfall_roll4,shap_days_since_maintenance,shap_historical_incidents_90d,shap_is_known_hotspot,unit_id,week_start,risk_score,actual_burst_next_week,infra_age_years,informal_settlement_pct,population_density,nrw_pct,nrw_pct_roll4,rainfall_mm,rainfall_roll4,days_since_maintenance,historical_incidents_90d,is_known_hotspot
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-08-24,48.63,0,31.6,7.1,2965.0,29.41,29.1,51.1,59.4,42,1,0
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-08-31,48.63,0,31.6,7.1,2965.0,30.99,29.57,56.1,57.53,49,1,0
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-09-07,48.63,0,31.6,7.1,2965.0,32.14,30.3,50.8,54.05,56,1,0
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-09-14,48.63,0,31.6,7.1,2965.0,32.03,31.14,47.3,51.32,63,1,0
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-09-21,48.63,0,31.6,7.1,2965.0,33.54,32.17,45.7,49.97,70,1,0
0.00063066604,-0.0009900681,0.0,-0.019408219,-0.012325758,0.0037151813,0.00036834838,-0.027261287,0.0,0.0,1,2026-09-28,48.63,0,31.6,7.1,2965.0,34.98,33.17,31.3,43.78,77,1,0
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-10-05,48.63,0,31.6,7.1,2965.0,35.42,33.99,37.5,40.45,84,1,0
0.00063066604,2.2841297e-05,0.0,0.011938587,-0.02307826,0.0027485027,0.00016606992,-0.03507775,0.0,0.0,1,2026-10-12,48.95,0,31.6,7.1,2965.0,35.78,34.93,56.7,42.8,91,0,0
0.00063066604,-0.0009900681,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.026696032,0.0,0.0,1,2026-10-19,48.63,0,31.6,7.1,2965.0,34.93,35.28,51.8,44.32,98,0,0
0.00063066604,-0.0009900681,0.0,-0.019408219,-0.012325758,0.0037151813,0.00036834838,-0.027261287,0.0,0.0,1,2026-10-26,48.63,0,31.6,7.1,2965.0,34.85,35.25,30.9,44.22,105,0,0
0.00063066604,2.2841297e-05,0.0,0.011846442,-0.02307826,0.0029327923,0.00016606992,-0.0351699,0.0,0.0,1,2026-11-02,48.95,0,31.6,7.1,2965.0,35.8,35.34,27.8,41.8,112,0,0
0.00063066604,-0.0009900681,0.0,-0.028992433,-0.017327813,-0.040841125,0.00036834838,-0.031811293,0.0,0.0,1,2026-11-09,47.04,0,31.6,7.1,2965.0,35.43,35.25,12.6,30.78,119,0,0
0.00063066604,-0.0009900681,0.0,-0.037276253,-0.015774604,-0.040841125,0.00036834838,-0.025080685,0.0,0.0,1,2026-11-16,47.04,0,31.6,7.1,2965.0,34.95,35.26,17.9,22.3,126,0,0
0.00018412888,2.2841297e-05,0.0,0.015122815,-0.016883034,0.0029327923,0.00016606992,-0.015986022,0.0,0.0,1,2026-11-23,49.65,0,31.6,7.1,2965.0,36.96,35.78,29.2,21.88,133,0,0
0.00018412888,2.2841297e-05,0.0,0.02663026,-0.018480325,-0.025365358,0.00016606992,0.0009989436,0.0,0.0,1,2026-11-30,49.62,0,31.6,7.1,2965.0,35.93,35.82,15.4,18.77,140,0,0
0.00027979456,-0.0009900681,0.0,-0.02870835,-0.010443988,0.003077341,0.0020013005,0.020302624,0.0,0.0,1,2026-12-07,49.65,0,31.6,7.1,2965.0,35.19,35.76,31.3,23.45,147,0,0
0.00027979456,-0.0009900681,0.0,-0.02870835,-0.010443988,0.003077341,0.0020013005,0.020302624,0.0,0.0,1,2026-12-14,49.65,0,31.6,7.1,2965.0,34.57,35.66,29.3,26.3,154,0,0
-0.011471613,-0.0009284333,0.0,0.011938587,-0.02307826,0.0027485027,0.00016606992,-0.037034113,0.0,0.0,2,2026-05-18,48.57,0,21.0,24.3,2659.0,40.22,38.73,58.7,58.65,35,1,0
-0.011471613,-0.0009284333,0.0,0.0125140995,-0.02307826,0.0027485027,-0.0009849555,-0.0364586,0.0,0.0,2,2026-05-25,48.57,0,21.0,24.3,2659.0,41.1,39.64,76.0,63.32,42,1,0
-0.011471613,-0.0009284333,0.0,0.0125140995,-0.02307826,0.0027485027,-0.0009849555,-0.0364586,0.0,0.0,2,2026-06-01,48.57,0,21.0,24.3,2659.0,41.23,40.44,67.0,67.8,49,1,0
-0.011471613,-0.0009284333,0.0,0.0125140995,-0.02307826,0.0027485027,-0.0009849555,-0.0364586,0.0,0.0,2,2026-06-08,48.57,0,21.0,24.3,2659.0,43.08,41.41,74.8,69.12,56,1,0
-0.011471613,-0.0009284333,0.0,0.0125140995,-0.02307826,0.0027485027,-0.0009849555,-0.0364586,0.0,0.0,2,2026-06-15,48.57,0,21.0,24.3,2659.0,44.65,42.52,87.4,76.3,63,1,0
-0.011471613,-0.0009284333,0.0,0.0125140995,-0.02307826,0.0027485027,-0.0009849555,-0.0364586,0.0,0.0,2,2026-06-22,48.57,0,21.0,24.3,2659.0,45.88,43.71,78.0,76.8,70,1,0
-0.0135307405,-0.0009284333,0.0,0.019736119,0.023036866,0.0011429121,-0.0009849555,-0.027778842,0.0,0.0,2,2026-06-29,50.03,0,21.0,24.3,2659.0,47.81,45.36,77.0,79.3,77,1,0
-0.0135307405,-0.0009284333,0.0,0.019736119,0.023036866,0.0011429121,-0.0009849555,-0.027778842,0.0,0.0,2,2026-07-06,50.03,0,21.0,24.3,2659.0,48.1,46.61,79.3,80.42,84,1,0
-0.0135307405,-0.0009284333,0.0,0.019736119,0.023036866,0.0011429121,-0.0009849555,-0.027778842,0.0,0.0,2,2026-07-13,50.03,0,21.0,24.3,2659.0,45.97,46.94,63.4,74.42,91,0,0
-0.0135307405,-0.0009284333,0.0,0.019736119,0.023036866,0.0011429121,-0.0009849555,-0.027778842,0.0,0.0,2,2026-07-20,50.03,0,21.0,24.3,2659.0,48.7,47.64,79.7,74.85,98,0,0
-0.0135307405,-0.0009284333,0.0,0.019736119,0.023036866,0.0011429121,-0.0009849555,-0.027778842,0.0,0.0,2,2026-07-27,50.03,0,21.0,24.3,2659.0,50.18,48.24,65.1,71.88,105,0,0
-0.0135307405,-0.0009284333,0.0,0.019736119,0.023036866,0.0011429121,-0.0009849555,-0.027778842,0.0,0.0,2,2026-08-03,50.03,0,21.0,24.3,2659.0,51.31,49.04,63.6,67.95,112,0,0
-0.0135307405,-0.0009284333,0.0,0.02302846,0.023036866,0.0011429121,-0.0009849555,-0.031071182,0.0,0.0,2,2026-08-10,50.03,0,21.0,24.3,2659.0,54.19,51.1,64.7,68.28,119,0,0
-0.0135307405,-0.0009284333,0.0,0.02927702,0.018713221,0.0011429121,-0.0009849555,-0.017501146,0.0,0.0,2,2026-08-17,50.42,0,21.0,24.3,2659.0,55.92,52.9,58.2,62.9,126,0,0
-0.016424771,-0.0009284333,0.0,0.028701507,0.01949043,0.0011429121,0.00016606992,-0.015959837,0.0,0.0,2,2026-08-24,50.42,0,21.0,24.3,2659.0,54.21,53.91,51.1,59.4,133,0,0
-0.016424771,-0.0009284333,0.0,0.031010164,0.014931596,0.0011429121,0.00016606992,-0.005982601,0.0,0.0,2,2026-08-31,50.61,0,21.0,24.3,2659.0,53.87,54.55,56.1,57.53,140,0,0
-0.016111968,-0.0009284333,0.0,0.022452947,0.023036866,0.0011429121,0.00016606992,-0.029065471,0.0,0.0,2,2026-09-07,50.03,0,21.0,24.3,2659.0,53.78,54.44,50.8,54.05,0,0,0
-0.016111968,-0.0009284333,0.0,0.022452947,0.023036866,0.0011429121,0.00016606992,-0.029065471,0.0,0.0,2,2026-09-14,50.03,0,21.0,24.3,2659.0,55.21,54.27,47.3,51.32,7,0,0
-0.0135307405,-0.0009284333,0.0,0.022452947,0.023036866,0.0011429121,0.00016606992,-0.031646695,0.0,0.0,2,2026-09-21,50.03,0,21.0,24.3,2659.0,53.51,54.09,45.7,49.97,14,0,0
-0.0135307405,-0.0009284333,0.0,0.022360802,0.023036866,0.0013272018,0.00016606992,-0.03173884,0.0,0.0,2,2026-09-28,50.03,0,21.0,24.3,2659.0,53.55,54.01,31.3,43.78,21,0,0
-0.0135307405,-0.0009284333,0.0,0.022452947,0.023036866,0.0011429121,0.00016606992,-0.031646695,0.0,0.0,2,2026-10-05,50.03,0,21.0,24.3,2659.0,54.47,54.18,37.5,40.45,28,0,0
-0.0135307405,-0.0009284333,0.0,0.022452947,0.023036866,0.0011429121,0.00016606992,-0.031646695,0.0,0.0,2,2026-10-12,50.03,0,21.0,24.3,2659.0,53.85,53.84,56.7,42.8,35,0,0
-0.0135307405,-0.0009284333,0.0,0.022452947,0.023036866,0.0011429121,0.00016606992,-0.031646695,0.0,0.0,2,2026-10-19,50.03,0,21.0,24.3,2659.0,55.58,54.36,51.8,44.32,42,0,0
-0.0135307405,-0.0009284333,0.0,0.022360802,0.023036866,0.0013272018,0.00016606992,-0.03173884,0.0,0.0,2,2026-10-26,50.03,0,21.0,24.3,2659.0,55.54,54.86,30.9,44.22,49,0,0
-0.0135307405,-0.0009284333,0.0,0.022360802,0.023036866,0.0013272018,0.00016606992,-0.03173884,0.0,0.0,2,2026-11-02,50.03,0,21.0,24.3,2659.0,56.93,55.47,27.8,41.8,56,0,0
-0.0135307405,-0.0009284333,0.0,0.029034749,0.031743076,-0.013262682,0.00016606992,-0.032529116,0.0,0.0,2,2026-11-09,50.03,0,21.0,24.3,2659.0,55.96,56.0,12.6,30.78,63,0,0
-0.0135307405,-0.0009284333,0.0,0.029034749,0.031743076,-0.013262682,0.00016606992,-0.032529116,0.0,0.0,2,2026-11-16,50.03,0,21.0,24.3,2659.0,55.78,56.05,17.9,22.3,70,0,0
-0.0135307405,-0.0009284333,0.0,0.022360802,0.023036866,0.0013272018,0.00016606992,-0.03173884,0.0,0.0,2,2026-11-23,50.03,0,21.0,24.3,2659.0,56.12,56.2,29.2,21.88,77,0,0
-0.0135307405,-0.0009284333,0.0,0.029034749,0.031743076,-0.013262682,0.00016606992,-0.032529116,0.0,0.0,2,2026-11-30,50.03,0,21.0,24.3,2659.0,54.74,55.65,15.4,18.77,84,0,0
-0.0135307405,-0.0009284333,0.0,0.022360802,0.023036866,0.0013272018,0.00016606992,-0.03173884,0.0,0.0,2,2026-12-07,50.03,0,21.0,24.3,2659.0,53.44,55.02,31.3,23.45,91,0,0
-0.0135307405,-0.0009284333,0.0,0.01906846,0.023036866,0.0013272018,0.00016606992,-0.0284465,0.0,0.0,2,2026-12-14,50.03,0,21.0,24.3,2659.0,51.78,54.02,29.3,26.3,98,0,0
0.00063066604,-0.0019413427,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.025744757,0.0,0.0,3,2026-05-18,48.63,0,28.2,30.1,940.0,6.38,5.84,58.7,58.65,21,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-05-25,48.63,0,28.2,30.1,940.0,6.95,6.33,76.0,63.32,28,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-06-01,48.63,0,28.2,30.1,940.0,8.59,7.05,67.0,67.8,35,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-06-08,48.63,0,28.2,30.1,940.0,8.78,7.68,74.8,69.12,42,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-06-15,48.63,0,28.2,30.1,940.0,9.25,8.39,87.4,76.3,49,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-06-22,48.63,0,28.2,30.1,940.0,8.83,8.86,78.0,76.8,56,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-06-29,48.63,0,28.2,30.1,940.0,9.6,9.12,77.0,79.3,63,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-07-06,48.63,0,28.2,30.1,940.0,11.97,9.91,79.3,80.42,70,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-07-13,48.63,0,28.2,30.1,940.0,11.88,10.57,63.4,74.42,77,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-07-20,48.63,0,28.2,30.1,940.0,12.0,11.36,79.7,74.85,84,1,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-07-27,48.63,0,28.2,30.1,940.0,11.3,11.79,65.1,71.88,91,0,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-08-03,48.63,0,28.2,30.1,940.0,13.11,12.07,63.6,67.95,98,0,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-08-10,48.63,0,28.2,30.1,940.0,11.99,12.1,64.7,68.28,105,0,0
0.00063066604,-0.0019413427,0.0,-0.020379104,-0.012325758,0.003294336,-0.0021846625,-0.022365272,0.0,0.0,3,2026-08-17,48.63,0,28.2,30.1,940.0,14.22,12.66,58.2,62.9,112,0,0
0.00063066604,-0.0019413427,0.0,-0.01955263,-0.012325758,0.003294336,0.00036834838,-0.025744757,0.0,0.0,3,2026-08-24,48.63,0,28.2,30.1,940.0,14.6,13.48,51.1,59.4,119,0,0
0.00063066604,-0.0019413427,0.0,-0.027836451,-0.010772548,0.003294336,0.00036834838,-0.019014146,0.0,0.0,3,2026-08-31,48.63,0,28.2,30.1,940.0,15.88,14.17,56.1,57.53,126,0,0
0.00018412888,-0.0019413427,0.0,-0.027836451,-0.011219085,0.003294336,0.00036834838,-0.018121071,0.0,0.0,3,2026-09-07,48.63,0,28.2,30.1,940.0,16.1,15.2,50.8,54.05,133,0,0
0.00018412888,-0.0019413427,0.0,-0.034777667,-0.010443988,0.003294336,0.00036834838,-0.011954954,0.0,0.0,3,2026-09-14,48.63,0,28.2,30.1,940.0,17.1,15.92,47.3,51.32,140,0,0
0.00027979456,-0.0019413427,0.0,-0.02885276,-0.010443988,0.0026564957,0.0020013005,0.021819156,0.0,0.0,3,2026-09-21,49.65,0,28.2,30.1,940.0,16.29,16.34,45.7,49.97,147,0,0
0.00027979456,-0.0019413427,0.0,-0.02870835,-0.010443988,0.003077341,0.0020013005,0.021253899,0.0,0.0,3,2026-09-28,49.65,0,28.2,30.1,940.0,16.63,16.53,31.3,43.78,154,0,0
0.00027979456,-0.0019413427,0.0,-0.02885276,-0.010443988,0.0026564957,0.0020013005,0.021819156,0.0,0.0,3,2026-10-05,49.65,0,28.2,30.1,940.0,19.04,17.26,37.5,40.45,161,0,0
0.00027979456,-0.0019413427,0.0,-0.02885276,-0.007234942,0.0035980272,0.0020013005,0.035972137,0.0,0.0,3,2026-10-12,50.11,0,28.2,30.1,940.0,19.57,17.88,56.7,42.8,168,0,0
0.00027979456,-0.0019413427,0.0,-0.02885276,-0.007234942,0.0035980272,0.0020013005,0.035972137,0.0,0.0,3,2026-10-19,50.11,0,28.2,30.1,940.0,19.31,18.64,51.8,44.32,175,0,0
0.00027979456,-0.0019413427,0.0,-0.02870835,-0.007234942,0.0040188725,0.0020013005,0.03540688,0.0,0.0,3,2026-10-26,50.11,0,28.2,30.1,940.0,19.53,19.36,30.9,44.22,182,0,0
0.0005963175,-0.0019413427,0.0,-0.02870835,-0.009867245,0.0040188725,0.0020013005,0.037722662,0.0,0.0,3,2026-11-02,50.11,0,28.2,30.1,940.0,18.48,19.22,27.8,41.8,189,0,0
0.0005963175,-0.0019413427,0.0,-0.031196838,-0.017095583,-0.03406871,0.0020013005,0.03964138,0.0,0.0,3,2026-11-09,48.96,0,28.2,30.1,940.0,18.83,19.04,12.6,30.78,196,0,0
0.0005963175,-0.0019413427,0.0,-0.031196838,-0.017095583,-0.03406871,0.0020013005,0.03964138,0.0,0.0,3,2026-11-16,48.96,0,28.2,30.1,940.0,18.95,18.95,17.9,22.3,203,0,0
0.0005963175,-0.0019413427,0.0,-0.02870835,-0.009867245,0.0040188725,0.0020013005,0.037722662,0.0,0.0,3,2026-11-23,50.11,0,28.2,30.1,940.0,18.03,18.57,29.2,21.88,210,0,0
0.0005963175,-0.0019413427,0.0,-0.031196838,-0.017095583,-0.03406871,0.0020013005,0.03964138,0.0,0.0,3,2026-11-30,48.96,0,28.2,30.1,940.0,19.44,18.81,15.4,18.77,217,0,0
0.0005963175,-0.0019413427,0.0,-0.02870835,-0.009867245,0.0040188725,0.0020013005,0.037722662,0.0,0.0,3,2026-12-07,50.11,0,28.2,30.1,940.0,19.48,18.98,31.3,23.45,224,0,0
0.0005963175,-0.0019413427,0.0,-0.02870835,-0.009867245,0.0040188725,0.0020013005,0.037722662,0.0,0.0,3,2026-12-14,50.11,0,28.2,30.1,940.0,19.51,19.12,29.3,26.3,231,0,0
-0.004226826,2.2841297e-05,0.0,0.02951892,0.024347367,0.0010342905,0.0004441552,0.023147844,0.0,0.0,4,2026-05-18,51.87,0,26.6,4.6,4654.0,66.7,63.62,58.7,58.65,147,0,0
-0.004226826,2.2841297e-05,0.0,0.033949234,0.024347367,0.0010342905,-0.0026342701,0.021795956,0.0,0.0,4,2026-05-25,51.87,0,26.6,4.6,4654.0,66.42,65.01,76.0,63.32,154,0,0
-0.004226826,2.2841297e-05,0.0,0.033949234,0.024347367,0.0010342905,-0.0026342701,0.021795956,0.0,0.0,4,2026-06-01,51.87,0,26.6,4.6,4654.0,68.17,66.44,67.0,67.8,161,0,0
-0.004226826,2.2841297e-05,0.0,0.033949234,0.018761935,0.001261216,-0.0026342701,0.027154464,0.0,0.0,4,2026-06-08,51.87,0,26.6,4.6,4654.0,68.85,67.54,74.8,69.12,168,0,0
-0.004226826,2.2841297e-05,0.0,0.033949234,0.018761935,0.001261216,-0.0026342701,0.027154464,0.0,0.0,4,2026-06-15,51.87,0,26.6,4.6,4654.0,69.77,68.3,87.4,76.3,175,0,0
-0.004226826,2.2841297e-05,0.0,0.033949234,0.018761935,0.001261216,-0.0026342701,0.027154464,0.0,0.0,4,2026-06-22,51.87,0,26.6,4.6,4654.0,72.12,69.73,78.0,76.8,182,0,0
-0.0021754235,2.2841297e-05,0.0,0.033949234,0.023343531,0.001261216,-0.0026342701,0.03668414,0.0,0.0,4,2026-06-29,52.27,0,26.6,4.6,4654.0,72.78,70.88,77.0,79.3,189,0,0
-0.0021754235,2.2841297e-05,0.0,0.033949234,0.023343531,0.001261216,-0.0026342701,0.03668414,0.0,0.0,4,2026-07-06,52.27,0,26.6,4.6,4654.0,73.92,72.15,79.3,80.42,196,0,0
-0.0021754235,2.2841297e-05,0.0,0.033949234,0.023343531,0.001261216,-0.0026342701,0.03668414,0.0,0.0,4,2026-07-13,52.27,0,26.6,4.6,4654.0,74.22,73.26,63.4,74.42,203,0,0
-0.0021754235,2.2841297e-05,0.0,0.033949234,0.023343531,0.001261216,-0.0026342701,0.03668414,0.0,0.0,4,2026-07-20,52.27,0,26.6,4.6,4654.0,75.37,74.07,79.7,74.85,210,0,0
-0.0021754235,2.2841297e-05,0.0,0.033949234,0.023343531,0.001261216,-0.0026342701,0.03668414,0.0,0.0,4,2026-07-27,52.27,1,26.6,4.6,4654.0,75.37,74.72,65.1,71.88,217,0,0
-0.0021754235,2.2841297e-05,0.0,0.033949234,0.023343531,0.001261216,-0.0026342701,0.03668414,0.0,0.0,4,2026-08-03,52.27,0,26.6,4.6,4654.0,76.57,75.38,63.6,67.95,224,0,0
-0.0040096873,2.2841297e-05,0.0,0.023541966,0.025762659,0.0011429121,-0.0009849555,-0.029772896,0.0,0.0,4,2026-08-10,50.41,0,26.6,4.6,4654.0,62.2,72.38,64.7,68.28,0,1,0
-0.0040096873,2.2841297e-05,0.0,0.023541966,0.025762659,0.0011429121,-0.0009849555,-0.029772896,0.0,0.0,4,2026-08-17,50.41,0,26.6,4.6,4654.0,63.09,69.31,58.2,62.9,7,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-08-24,50.41,0,26.6,4.6,4654.0,63.61,66.37,51.1,59.4,14,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-08-31,50.41,0,26.6,4.6,4654.0,65.75,63.66,56.1,57.53,21,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-09-07,50.41,0,26.6,4.6,4654.0,67.01,64.87,50.8,54.05,28,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-09-14,50.41,0,26.6,4.6,4654.0,67.41,65.94,47.3,51.32,35,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-09-21,50.41,0,26.6,4.6,4654.0,68.05,67.05,45.7,49.97,42,1,0
-0.0014284612,2.2841297e-05,0.0,0.02287431,0.025762659,0.0013272018,0.00016606992,-0.03302178,0.0,0.0,4,2026-09-28,50.41,0,26.6,4.6,4654.0,70.42,68.22,31.3,43.78,49,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-10-05,50.41,0,26.6,4.6,4654.0,72.83,69.68,37.5,40.45,56,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-10-12,50.41,0,26.6,4.6,4654.0,72.85,71.04,56.7,42.8,63,1,0
-0.0014284612,2.2841297e-05,0.0,0.022966456,0.025762659,0.0011429121,0.00016606992,-0.032929637,0.0,0.0,4,2026-10-19,50.41,0,26.6,4.6,4654.0,73.81,72.48,51.8,44.32,70,1,0
-0.0014284612,2.2841297e-05,0.0,0.02287431,0.025762659,0.0013272018,0.00016606992,-0.03302178,0.0,0.0,4,2026-10-26,50.41,0,26.6,4.6,4654.0,73.55,73.26,30.9,44.22,77,1,0
-0.0014284612,2.2841297e-05,0.0,0.02287431,0.025762659,0.0013272018,0.00016606992,-0.03302178,0.0,0.0,4,2026-11-02,50.41,0,26.6,4.6,4654.0,76.25,74.12,27.8,41.8,84,1,0
-0.0014284612,2.2841297e-05,0.0,0.029548254,0.03446887,-0.013262682,0.00016606992,-0.033812057,0.0,0.0,4,2026-11-09,50.41,0,26.6,4.6,4654.0,77.18,75.2,12.6,30.78,91,0,0
-0.0014284612,2.2841297e-05,0.0,0.029548254,0.03446887,-0.013262682,0.00016606992,-0.033812057,0.0,0.0,4,2026-11-16,50.41,0,26.6,4.6,4654.0,77.32,76.07,17.9,22.3,98,0,0
-0.0014284612,2.2841297e-05,0.0,0.02287431,0.025762659,0.0013272018,0.00016606992,-0.03302178,0.0,0.0,4,2026-11-23,50.41,0,26.6,4.6,4654.0,77.15,76.97,29.2,21.88,105,0,0
